1306,M,null
9562,S,F,org.apache.maven.surefire.junit4.JUnit4Provider,execute,JUnit4Provider.java,252
9562,S,F,org.apache.maven.surefire.junit4.JUnit4Provider,executeTestSet,JUnit4Provider.java,141
9562,S,F,org.apache.maven.surefire.junit4.JUnit4Provider,invoke,JUnit4Provider.java,112
9562,S,T,jdk.internal.reflect.NativeMethodAccessorImpl,invoke0,NativeMethodAccessorImpl.java,-2
9562,S,F,jdk.internal.reflect.NativeMethodAccessorImpl,invoke,NativeMethodAccessorImpl.java,62
9562,S,F,jdk.internal.reflect.DelegatingMethodAccessorImpl,invoke,DelegatingMethodAccessorImpl.java,43
9562,S,F,java.lang.reflect.Method,invoke,Method.java,566
9562,S,F,org.apache.maven.surefire.util.ReflectionUtils,invokeMethodWithArray,ReflectionUtils.java,189
9562,S,F,org.apache.maven.surefire.booter.ProviderFactory$ProviderProxy,invoke,ProviderFactory.java,165
9562,S,F,org.apache.maven.surefire.booter.ProviderFactory,invokeProvider,ProviderFactory.java,85
9562,S,F,org.apache.maven.surefire.booter.ForkedBooter,runSuitesInProcess,ForkedBooter.java,115
9562,S,F,org.apache.maven.surefire.booter.ForkedBooter,main,ForkedBooter.java,75
9563,M,null
9563,CS,0
9563,S,F,soba.util.IntPairList,setFirstValue,IntPairList.java,117
9563,S,F,soba.util.IntPairListTest,testFreeze,IntPairListTest.java,121
9563,S,T,jdk.internal.reflect.NativeMethodAccessorImpl,invoke0,NativeMethodAccessorImpl.java,-2
9563,S,F,jdk.internal.reflect.NativeMethodAccessorImpl,invoke,NativeMethodAccessorImpl.java,62
9563,S,F,jdk.internal.reflect.DelegatingMethodAccessorImpl,invoke,DelegatingMethodAccessorImpl.java,43
9563,S,F,java.lang.reflect.Method,invoke,Method.java,566
9563,S,F,org.junit.runners.model.FrameworkMethod$1,runReflectiveCall,FrameworkMethod.java,59
9563,S,F,org.junit.internal.runners.model.ReflectiveCallable,run,ReflectiveCallable.java,12
